"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-01","6.71",,"0.00","0.0","0.0","42","47","35","  350","  340","15.0","18.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-02","9.84",,"0.00","0.0","0.0","36","42","28","  350","  350","18.1","21.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-03","8.50",,"0.00","0.0","0.0","39","45","33","  300","  300","14.1","19.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-04","14.32",,"0.00","0.0","0.0","40","46","28","  310","  310","29.1","34.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-05","13.20",,"0.00","0.0","0.0","31","38","26","  340","  330","23.0","28.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-06","11.18",,"0.54","0.1","0.0","33","39","27","   70","   60","29.1","36.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-07","15.66",,"0.28","0.0","0.0","37","39","35","  320","  310","23.0","31.1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-08","12.30",,"0.00","0.0","0.0","39","45","32","  330","  330","33.1","40.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-09","16.55",,"1.59","0.0","0.0","37","54","28","  150","  160","40.0","53.9","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-10","22.59",,"0.28","0.0","0.0","50","54","43","  270","  280","36.0","46.1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-11","14.76",,"0.00","0.0","0.0","44","46","39","  270","  270","28.0","35.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-12","11.41",,"0.06","0.0","0.0","42","48","34","  100","  110","31.1","42.9","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-13","22.82",,"1.13","0.0","0.0","49","56","35","  280","  280","38.0","49.0","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-14","21.47",,"0.00","0.0","0.0","37","44","26","  280","  270","36.9","48.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-15","9.40",,"0.06","0.7","0.0","27","29","23","  310","  290","17.0","21.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-16","14.32",,"0.36","1.3","2.0","28","32","22","  310","  320","30.0","38.0","    1",,,"    1","    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-17","18.12",,"0.00","0.0","1.2","22","24","18","  260","  260","28.0","32.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-18","11.41",,"0.00","0.0","1.2","26","33","22","  270","  270","21.0","25.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-19","10.96",,"0.01","0.3","0.0","30","33","25","  350","  340","21.0","23.9","    1",,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-20","20.80",,"0.00","0.0","0.0","23","26","18","  310","  320","30.0","38.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-21","17.90",,"0.00","0.0","0.0","23","32","19","  310","  310","29.1","35.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-22","12.53",,"0.00","0.0","0.0","28","36","22","  250","  240","21.9","27.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-23","7.61",,"0.01","0.0","0.0","36","40","32","  240","  250","18.1","21.0",,,,"    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-24","5.37",,"0.09","0.0","0.0","39","45","36","  120","  130","10.1","13.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-25","6.04",,"0.27","0.0","0.0","47","55","43","  100","  100","23.0","28.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-26","8.05",,"0.21","0.0","0.0","45","46","41","   90","  100","21.0","25.1","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-27","5.37",,"0.00","0.0","0.0","43","48","41","   20","   20","12.1","13.0","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-28","13.65",,"0.92","0.0","0.0","40","41","37","   70","   60","23.9","31.1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-29","15.88",,"0.03","0.0","0.0","37","40","35","  330","  330","25.1","34.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-30","7.83",,"0.00","0.0","0.0","36","38","34","  360","  360","18.1","23.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-31","7.16",,"0.00","0.0","0.0","36","39","34","  130","  120","13.0","19.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-01","7.38",,"0.00","0.0","0.0","38","44","32","  230","  270","13.0","16.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-02","8.50",,"0.19","0.0","0.0","41","42","37","   10","   10","19.9","27.1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-03","14.09",,"0.00","0.0","0.0","37","43","32","  360","  350","23.0","32.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-04","10.74",,"0.00","0.0","0.0","37","46","30","  340","  320","19.9","25.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-05","12.75",,"0.00","0.0","0.0","37","45","30","  360","  350","21.9","29.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-06","10.51",,"0.00","0.0","0.0","34","42","27","   20","   20","18.1","23.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-07","6.93",,"0.00","0.0","0.0","37","48","29","  350","   30","16.1","25.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-08","5.82",,"0.00","0.0","0.0","40","48","32","  180","  170","13.0","18.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-09","9.84",,"0.00","0.0","0.0","43","49","38","  170","  170","21.0","28.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-10","6.71",,"0.00","0.0","0.0","44","55","36","  220","  230","14.1","17.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-11","9.62",,"0.00","0.0","0.0","48","51","43","  330","  350","21.0","27.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-12","6.71",,"0.00","0.0","0.0","42","46","36","   40","   40","13.0","16.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-13","14.54",,"0.65","4.2","0.0","36","39","32","  330","  320","23.0","34.0","    1",,,"    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-14","23.26",,"0.00","0.0","2.0","34","38","28","  310","  320","32.0","42.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-15","12.53",,"0.00","0.0","1.2","31","36","26","  200","  300","25.1","32.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-16","15.21",,"0.00","0.0","0.0","38","43","34","  300","  290","32.0","46.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-17","11.41",,"0.33","6.2","5.9","33","36","26","  310","  300","28.0","33.1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-18","17.45",,"0.00","0.0","3.1","30","40","25","  240","  240","30.0","36.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-19","10.74",,"0.00","0.0","1.2","36","41","29","  340","  310","23.0","32.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-20","7.61",,"0.00","0.0","0.0","31","36","25","   30","   30","14.1","21.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-21","7.61",,"0.00","0.0","0.0","32","39","24","   90","   90","15.0","19.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-22","8.50",,"0.05","0.0","0.0","37","41","33","  170","  170","18.1","25.9","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-23","7.38",,"0.05","0.0","0.0","43","48","40","  350","  360","15.0","19.9","    1",,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-24","14.09",,"0.00","0.0","0.0","42","45","28","  330","  320","23.0","32.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-25","10.51",,"0.00","0.0","0.0","30","36","21","  200","  210","19.9","23.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-26","8.72",,"0.00","0.0","0.0","38","48","32","  210","  200","19.9","23.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-27","12.53",,"0.33","0.0","0.0","43","52","34","  190","  190","28.0","36.9","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-28","21.92",,"0.08","0.0","0.0","48","56","44","  290","  300","40.9","57.9","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-29","19.01",,"0.00","0.0","0.0","39","44","31","  310","  320","38.9","53.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-01","10.51",,"0.00","0.0","0.0","35","41","28","  180","  190","21.9","28.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-02","11.18",,"1.45","0.0","0.0","44","53","41","  100","  110","28.0","40.0","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-03","10.29",,"0.00","0.0","0.0","53","68","47","  330","  320","17.0","23.0","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-04","10.51",,"0.00","0.0","0.0","50","55","42","  100","  100","19.9","28.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-05","10.96",,"0.42","0.0","0.0","44","48","42","   50","   50","18.1","23.9","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-06","7.16",,"1.88","0.0","0.0","46","51","45","   40","   50","17.0","21.0","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-07","15.88",,"0.15","0.0","0.0","50","55","44","  360","  360","25.1","38.0","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-08","10.51",,"0.00","0.0","0.0","45","66","39","   30","   20","19.9","25.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-09","17.22",,"1.70","0.0","0.0","42","49","40","  120","  120","33.1","50.1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-10","19.46",,"0.03","0.0","0.0","46","53","37","  300","  290","36.0","48.1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-11","26.62",,"0.00","0.0","0.0","43","53","35","  320","  310","38.9","55.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-12","13.42",,"0.00","0.0","0.0","52","67","41","  290","  290","23.9","33.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-13","6.04",,"0.00","0.0","0.0","51","57","41","  130","  160","17.0","21.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-14","6.04",,"0.00","0.0","0.0","50","66","41","  170","  180","13.0","17.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-15","11.18",,"0.00","0.0","0.0","58","72","49","  320","  320","25.9","33.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-16","11.18",,"0.00","0.0","0.0","51","55","43","  180","  180","21.9","28.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-17","13.65",,"0.00","0.0","0.0","53","63","47","  280","  280","28.0","36.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-18","14.76",,"0.00","0.0","0.0","49","53","38","  320","  310","25.9","35.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-19","16.33",,"0.00","0.0","0.0","41","48","35","  300","  270","30.0","36.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-20","14.76",,"0.03","0.0","0.0","45","53","34","  330","  300","33.1","42.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-21","19.24",,"0.00","0.0","0.0","37","44","30","  320","  320","32.0","42.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-22","9.62",,"0.00","0.0","0.0","34","41","28","  330","  320","21.9","27.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-23","16.78",,"3.13","0.0","0.0","45","52","35","  340","  340","38.0","55.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-24","15.88",,"0.00","0.0","0.0","38","46","31","  350","  340","32.0","40.9",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-25","12.75",,"0.00","0.0","0.0","41","52","34","   50","   40","23.9","31.1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-26","10.07",,"0.00","0.0","0.0","43","49","38","   50","   40","21.0","28.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-27","5.37",,"0.11","0.0","0.0","44","50","40","  120","  110","16.1","19.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-28","10.29",,"0.96","0.0","0.0","47","49","44","  340","  340","21.0","28.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-29","19.91",,"0.00","0.0","0.0","47","57","42","  310","  290","33.1","45.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-30","16.55",,"0.02","0.0","0.0","48","61","41","  300","  290","25.1","38.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-31","10.74",,"0.00","0.0","0.0","54","62","45","  260","  320","21.0","30.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-01",,,"0.01","0.0","0.0","51","53","44",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-02",,,"1.02","0.0","0.0","46","48","42",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-03",,,"1.22","0.0","0.0","43","45","41",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-04",,,"0.21","0.0","0.0","43","52","37",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-05",,,"0.00","0.0","0.0","44","50","38",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-06",,,"0.00","0.0","0.0","46","55","42",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-07",,,"0.00","0.0","0.0","48","58","41",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-08",,,"0.00","0.0","0.0","49","63","40",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-09",,,"0.00","0.0","0.0","56","69","45",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-10",,,"0.00","0.0","0.0","54","69","50",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-11",,,"0.05","0.0","0.0","53","59","50",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-12",,,"0.20","0.0","0.0","56","63","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-13",,,"0.00","0.0","0.0","53","55","47",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-14",,,"0.01","0.0","0.0","54","65","43",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-15",,,"0.00","0.0","0.0","62","77","52",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-16",,,"0.00","0.0","0.0","61","72","50",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-17",,,"0.06","0.0","0.0","53","57","46",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-18",,,"0.12","0.0","0.0","48","49","45",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-19",,,"0.00","0.0","0.0","48","55","44",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-20",,,"0.17","0.0","0.0","53","67","47",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-21",,,"0.00","0.0","0.0","49","53","41",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-22",,,"0.00","0.0","0.0","51","62","42",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-23",,,"0.00","0.0","0.0","50","57","41",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-24",,,"0.02","0.0","0.0","55","68","49",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-25",,,"0.00","0.0","0.0","50","53","42",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-26",,,"0.00","0.0","0.0","47","55","37",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-27",,,"0.00","0.0","0.0","49","56","42",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-28",,,"0.03","0.0","0.0","56","68","50",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-29",,,"0.00","0.0","0.0","67","82","58",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-30","9.84",,"0.00","0.0","0.0","60","67","52","   20","   10","17.0","21.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-01","8.28",,"0.00","0.0","0.0","58","71","51","  150","  160","17.0","21.0","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-02","8.72",,"0.00","0.0","0.0","56","66","50","   60","   50","17.0","23.9","    1",,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-03","8.28",,"0.00","0.0","0.0","58","63","49","  130","  120","18.1","23.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-04","9.62",,"0.00","0.0","0.0","53","61","48","  130","  130","18.1","23.0",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-05","10.29",,"0.22","0.0","0.0","51","54","49","  110","  120","18.1","23.9","    1",,,,,
